year,Base case cost,Modeled residential energy efficiency
2017,1123359.36295,1128681.30162
2018,1219656.68631,1216353.94437
2019,1339827.56402,1325998.80803
2020,1421961.2691,1401778.199
2021,1492999.35343,1467773.60184
2022,1559691.83583,1530018.95504
2023,1632977.5421,1599451.68847
2024,1691598.27249,1654633.57611
2025,1753106.2382,1712579.5098
2026,1831707.90271,1787315.99023
2027,1897390.61951,1849365.08922
2028,1971251.64885,1920001.48972
2029,2041255.42534,1986295.10218
2030,2114482.37197,2056575.80581
2031,2198819.33402,2137299.98965
