year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,17969.61,1933648.97,1026998.03,26019.57,5380321.12,1115248.67
2018,20183.93,2159145.84,1116168.62,26394.41,5425977.27,1137714.86
2019,23061.62,2459808.32,1223008.59,26765.04,5486852.14,1157053.23
2020,24538.57,2610139.56,1281844.16,26987.35,5517289.58,1170082.43
2021,25563.53,2710360.39,1328122.03,27175.28,5537581.2,1183232.38
2022,26385.28,2793877.75,1359290.09,27293.24,5554490.89,1189063.93
2023,26871.78,2843988.16,1379429.52,27356.31,5564636.7,1193458.33
2024,27238.34,2885746.84,1389924.24,27368.64,5573091.54,1193045.82
2025,27769.12,2944208.99,1405905.51,27404.9,5584928.32,1193349.19
2026,28390.35,3011022.87,1424560.62,27461.74,5598456.07,1194003.75
2027,28894.12,3061133.29,1448407.63,27541.49,5608601.88,1200647.61
2028,29398.14,3111243.7,1468769.2,27620.63,5618747.7,1205063.62
2029,29664.34,3169705.85,1447605.35,27407.81,5630584.48,1182865.54
2030,29759.75,3203112.79,1428640.2,27237.05,5637348.35,1166274.53
2031,30244.03,3269926.68,1431000.31,27176.36,5650876.1,1157788.7
2032,31040.93,3345092.3,1466166.88,27340.54,5666094.82,1167695.74
2033,31826.64,3411906.18,1510747.22,27552.0,5679622.57,1184093.88
2034,32678.28,3487071.8,1554758.95,27755.96,5694841.28,1198638.98
2035,33136.45,3528830.48,1580368.56,27854.31,5703296.13,1207252.04
2036,33780.49,3603996.1,1596934.8,27875.94,5718514.85,1205905.66
2037,33995.88,3645754.78,1586003.86,27769.79,5726969.69,1193964.86
2038,34547.34,3720920.4,1589399.54,27720.4,5742188.41,1185670.84
2039,35057.37,3779382.55,1603763.35,27750.62,5754025.19,1185816.85
2040,35882.87,3862899.91,1634501.01,27871.99,5770934.87,1191606.53
