year,Base case cost,Modeled non-residential energy efficiency
2017,368025.655518,383950.470759
2018,393238.628177,406705.097833
2019,427906.465584,438393.421298
2020,443664.573496,452284.513278
2021,455010.411192,462040.026157
2022,463204.627307,468847.449759
2023,468877.546155,473300.277916
2024,473289.81637,476586.024857
2025,478962.735219,481080.233289
2026,485896.3027,486782.424033
2027,491569.221548,491316.095766
2028,495981.491763,494680.791523
2029,502284.734928,499846.106739
2030,506066.680827,502653.547221
2031,513000.248308,508448.762448
