year,Base case cost,Modeled residential energy efficiency
2017,288198.324973,280805.082794
2018,305773.411212,295143.140467
2019,329939.15479,315142.925369
2020,340923.58369,323869.149234
2021,335868.330449,317012.999568
2022,341366.823418,321041.437765
2023,345173.472397,323645.461594
2024,348134.19938,325544.54345
2025,351940.848359,328177.993809
2026,356593.419333,331545.471917
2027,346483.889079,320290.806366
2028,349329.702954,322131.117554
2029,353395.151346,325015.147776
2030,355834.420382,326538.09628
2031,360306.413614,329791.148641
2032,350123.500488,318401.609485
2033,354414.915978,321498.42516
2034,358706.331468,324606.985184
2035,361437.232234,326418.684161
2036,366118.776405,329876.996089
