year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,55358.45,65640.18,78708.53,17962.47,30064.8,51748.16
2018,58896.24,69854.99,81906.08,18687.17,31249.59,53787.44
2019,63447.98,75274.04,86017.21,19614.83,32772.88,56409.38
2020,65560.59,77802.92,87935.74,20058.56,33483.76,57632.94
2021,67064.63,79609.27,89306.12,20380.02,33991.52,58506.92
2022,68062.33,80813.5,100317.69,20598.92,34330.03,64013.7
2023,68857.56,81776.89,101130.36,20776.7,34600.84,64518.67
2024,69449.41,82499.43,101739.86,20914.27,34803.95,64897.39
2025,70141.11,83342.39,102450.95,21073.53,35040.9,65339.24
2026,71033.07,84426.2,103365.2,21275.65,35345.56,65907.32
2027,71722.2,85269.16,104076.29,21437.05,35582.52,66349.16
2028,72308.35,85991.7,104685.79,21579.53,35785.63,66727.89
2029,73095.65,86955.09,116117.95,21763.98,36056.44,72404.61
2030,73580.41,87557.2,116676.99,21885.94,36225.69,72744.49
2031,74365.98,88520.59,117571.47,22071.72,36496.5,73288.3
2032,,,118577.75,,,73900.08
2033,,,119584.04,,,74511.87
2034,,,120590.32,,,75123.65
2035,,,121261.18,,,75531.51
2036,,,133449.34,,,81582.1
