year,Base case diesel consumed,Modeled non-residential ashp
2017,164530.351172,115171.245771
2018,164530.351172,115171.245771
2019,164530.351172,115171.245771
2020,164530.351172,115171.245771
2021,164530.351172,115171.245771
2022,164530.351172,115171.245771
2023,164530.351172,115171.245771
2024,164530.351172,115171.245771
2025,164530.351172,115171.245771
2026,164530.351172,115171.245771
2027,164530.351172,115171.245771
2028,164530.351172,115171.245771
2029,164530.351172,115171.245771
2030,164530.351172,115171.245771
2031,164530.351172,115171.245771
