year,Base case cost,Modeled residential energy efficiency
2017,254441.763835,255016.99043
2018,270145.833228,270484.758025
2019,291832.405246,291845.008513
2020,291850.9464,291706.015136
2021,298694.289845,298442.460148
2022,304096.929406,303760.706211
2023,296643.711165,296251.225637
2024,299415.275384,298977.77999
2025,302879.730658,302385.972931
2026,307383.522514,306816.623755
2027,310847.977788,310224.816696
2028,302224.487418,301550.690227
2029,305884.353343,305148.667585
2030,320202.007027,319426.937637
2031,324705.798883,323857.58846
2032,316863.951116,315942.59966
2033,321189.247208,320194.75472
2034,325847.258384,324773.99863
2035,315682.773915,314564.504295
2036,320148.558884,318951.521998
