year,Base case cost,Modeled wind power
2019,93379.4605206,
2020,99999.6461545,
2021,104529.246851,
2022,108013.55508,
2023,110157.24311,
2024,112242.238248,
2025,114327.233386,
2026,117454.726092,
2027,119565.80696,
2028,121645.212298,
2029,123737.660502,
2030,125465.840118,
2031,128576.563427,
2032,131332.33448,
2033,134089.9688,
2034,137165.290046,
2035,139227.925987,
2036,142321.879898,
2037,143993.229887,
2038,147078.799099,
