year,Base case cost,Modeled transmission and interties
2021,2444098.24184,
2022,2504494.02801,
2023,2545776.8966,
2024,2583280.81258,
2025,2619988.17759,
2026,2671296.10658,
2027,2714301.24754,
2028,2747308.59741,
2029,2794122.83075,
2030,2822577.64068,
2031,2874042.00941,
2032,2925537.95313,
2033,2972464.13417,
2034,3028624.56554,
2035,3061798.40175,
2036,3112444.6911,
2037,3145654.40799,
2038,3200922.12819,
2039,3242372.91833,
2040,3297640.63853,
