year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,30066.85,167710.09,118845.22,26471.24,98291.9,62998.47
2018,32229.63,179799.29,126434.64,28519.89,105914.45,67884.01
2019,35197.75,196378.76,136842.99,31331.28,116368.23,74584.18
2020,36617.01,204323.09,141830.32,32675.63,121377.33,77794.67
2021,37539.23,209504.17,145082.93,33549.22,124644.14,79888.47
2022,38211.08,213303.63,147468.17,34185.7,127039.8,81423.93
2023,38694.22,216066.88,141812.31,34643.47,128782.09,79239.0
2024,39116.77,218484.72,143255.0,35043.83,130306.6,80177.02
2025,39602.56,221247.96,144903.8,35504.04,132048.9,81249.05
2026,40152.37,224356.61,146758.7,36024.85,134008.98,82455.08
2027,40638.92,227119.86,140673.19,36485.76,135751.28,80046.81
2028,41000.78,229192.29,141845.34,36828.58,137058.0,80817.33
2029,41559.85,232300.94,143603.57,37358.03,139018.08,81973.11
2030,41868.81,234027.97,144580.36,37650.65,140107.02,82615.2
2031,42483.62,237482.03,146533.95,38232.96,142284.89,83899.4
2032,43028.2,240590.68,148292.18,38748.82,144244.97,85055.18
2033,43632.42,244044.73,150245.76,39321.17,146422.84,86339.38
2034,44237.4,247498.79,143831.33,39894.22,148600.71,83813.86
2035,44598.46,249571.22,144939.04,40236.23,149907.44,84550.88
2036,45272.52,253370.69,146969.84,40874.63,152303.09,85902.08
2037,45641.83,255443.12,148077.54,41224.38,153609.82,86639.09
2038,46257.56,258897.18,149923.72,41807.51,155787.69,87867.46
2039,46746.58,261660.42,151400.66,42270.66,157529.98,88850.15
2040,47418.61,265459.88,153431.46,42907.12,159925.64,90201.35
