year,Base case cost,Modeled transmission and interties
2021,488862.958165,
2022,506870.057457,
2023,520386.838705,
2024,532718.02816,
2025,546528.250768,
2026,562099.860684,
2027,577847.387588,
2028,590232.534774,
2029,606845.602818,
2030,618391.079009,
2031,634789.794422,
2032,652479.79965,
2033,668358.89472,
2034,686386.690129,
2035,699135.49764,
2036,719207.77366,
2037,731090.300883,
2038,751512.932582,
2039,766846.537164,
2040,786978.684091,
