year,Base case diesel consumed,Modeled non-residential ashp
2017,312.782825635,-262.464614081
2018,312.782825635,-262.464614081
2019,312.782825635,-262.464614081
2020,312.782825635,-262.464614081
2021,312.782825635,-262.464614081
2022,312.782825635,-262.464614081
2023,312.782825635,-262.464614081
2024,312.782825635,-262.464614081
2025,312.782825635,-262.464614081
2026,312.782825635,-262.464614081
2027,312.782825635,-262.464614081
2028,312.782825635,-262.464614081
2029,312.782825635,-262.464614081
2030,312.782825635,-262.464614081
2031,312.782825635,-262.464614081
