year,Base case diesel consumed,Modeled non-residential ashp
2017,24525.7868673,-28791.1412117
2018,24525.7868673,-28791.1412117
2019,24525.7868673,-28791.1412117
2020,24525.7868673,-28791.1412117
2021,24525.7868673,-28791.1412117
2022,24525.7868673,-28791.1412117
2023,24525.7868673,-28791.1412117
2024,24525.7868673,-28791.1412117
2025,24525.7868673,-28791.1412117
2026,24525.7868673,-28791.1412117
2027,24525.7868673,-28791.1412117
2028,24525.7868673,-28791.1412117
2029,24525.7868673,-28791.1412117
2030,24525.7868673,-28791.1412117
2031,24525.7868673,-28791.1412117
