year,Base case cost,Modeled residential energy efficiency
2017,1930167.83441,1917453.45416
2018,2041821.71891,2008378.46731
2019,2179657.25194,2120110.90547
2020,2246351.8647,2171795.83404
2021,2290814.93988,2204791.07247
2022,2326385.40002,2230374.15921
2023,2348616.9376,2244782.52184
2024,2366402.16767,2255533.77533
2025,2388633.70526,2270145.5933
2026,2419757.85788,2292375.66282
2027,2430065.90262,2295258.01839
2028,2435748.19337,2294294.50231
2029,2462156.86879,2312776.26577
2030,2467525.12824,2311679.42329
2031,2469055.00081,2305458.85343
