year,Base case cost,Modeled residential energy efficiency
2017,297342.907595,287118.049714
2018,312608.971045,299805.371867
2019,334076.872772,317906.464354
2020,333342.81115,315300.449425
2021,339809.474436,320340.627884
2022,344890.424161,324193.40639
2023,348123.755804,326458.281043
2024,351357.087447,328735.729643
2025,354590.41909,331025.457523
2026,347161.34608,322541.353026
2027,350288.557987,324748.663091
2028,353415.769893,326967.409097
2029,345069.993491,317662.625153
2030,347227.916469,319057.575586
2031,351112.17783,321942.676549
