year,population
2003,417.0
2004,431.0
2005,415.0
2006,438.0
2007,410.0
2008,407.0
2009,410.0
2010,405.0
2011,409.0
2012,415.0
2013,420.0
2014,426.0
2015,432.0
2016,437.0
2017,443.0
2018,449.0
2019,455.0
2020,461.0
2021,468.0
2022,473.0
2023,478.0
2024,483.0
2025,489.0
2026,495.0
2027,505.0
2028,512.0
2029,518.0
2030,524.0
2031,533.0
2032,539.0
2033,546.0
2034,552.0
2035,560.0
2036,569.0
2037,575.0
2038,582.0
2039,590.0
2040,597.0
