year,Base case cost,Modeled non-residential energy efficiency
2017,4296386.87463,3947217.58885
2018,4437703.63379,4088534.34801
2019,4631509.47493,4282340.18915
2020,4728412.39549,4379243.10972
2021,4793014.34254,4443845.05676
2022,4841465.80282,4492296.51705
2023,4877804.39804,4528635.11226
2024,4906067.74987,4556898.46409
2025,4938368.72339,4589199.43762
2026,4982782.56198,4633613.27621
2027,5019121.1572,4669951.87142
2028,5047384.50903,4698215.22326
2029,5087760.72593,4738591.44016
2030,5107948.83438,4758779.54861
2031,5152362.67298,4803193.3872
