year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,22141.39,421304.06,340817.92,12524.17,231643.15,228917.1
2018,23777.47,448137.85,359834.11,13203.32,241884.95,239038.37
2019,25969.7,484810.69,391245.29,14101.16,255882.07,255744.3
2020,27199.97,501805.42,409049.78,14630.7,262368.54,265173.65
2021,28163.66,513433.4,423229.19,15056.43,266806.65,272655.43
2022,28896.77,522377.99,435631.71,15378.11,270220.58,279178.75
2023,29470.99,528639.21,446177.15,15635.0,272610.34,284709.11
2024,30063.03,534005.97,456159.99,15907.44,274658.7,289932.77
2025,30950.31,540267.19,466945.96,16327.98,277048.45,295566.65
2026,31639.26,547422.86,478561.79,16635.64,279779.59,301622.25
2027,32272.28,553684.08,489606.1,16919.9,282169.35,307367.3
2028,32759.83,558156.38,499329.22,17140.96,283876.31,312414.61
2029,33475.34,565312.05,511337.02,17460.01,286607.46,318638.89
2030,34042.7,569784.35,521265.04,17721.48,288314.42,323774.37
2031,34775.41,576940.03,527191.24,18047.74,291045.57,326841.42
