year,Base case diesel consumed,Modeled non-residential ashp
2017,41385.3311676,-48582.7801563
2018,41385.3311676,-48582.7801563
2019,41385.3311676,-48582.7801563
2020,41385.3311676,-48582.7801563
2021,41385.3311676,-48582.7801563
2022,41385.3311676,-48582.7801563
2023,41385.3311676,-48582.7801563
2024,41385.3311676,-48582.7801563
2025,41385.3311676,-48582.7801563
2026,41385.3311676,-48582.7801563
2027,41385.3311676,-48582.7801563
2028,41385.3311676,-48582.7801563
2029,41385.3311676,-48582.7801563
2030,41385.3311676,-48582.7801563
2031,41385.3311676,-48582.7801563
