year,Base case cost,Modeled non-residential energy efficiency
2017,2276602.52513,2103342.98453
2018,2401835.54107,2212523.49197
2019,2573451.1555,2363930.86924
2020,2661578.09263,2439625.6145
2021,2717237.21083,2485937.68491
2022,2763619.80932,2523924.87944
2023,2791449.36842,2545160.80154
2024,2819278.92751,2566491.32404
2025,2847108.48661,2587914.22999
2026,2884214.56541,2617851.42612
2027,2916682.38435,2643664.68999
2028,2944511.94345,2665351.95652
2029,2976979.76239,2691335.28146
2030,3000171.06164,2708976.58733
2031,3037277.14044,2739334.13098
