year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,31209.04,1735850.36,2620544.2,12501.49,2486693.89,1382070.08
2018,35342.02,1943789.3,2905574.61,12673.27,2492275.23,1411063.17
2019,40865.21,2229705.34,3262080.01,12815.75,2499949.57,1433115.55
2020,43732.53,2366165.27,3471094.41,12944.68,2503612.33,1455313.0
2021,45849.4,2457138.56,3641765.77,13083.53,2506054.17,1479216.49
2022,47659.18,2535115.66,3786326.73,13194.2,2508147.17,1498217.33
2023,48858.14,2580602.3,3892065.3,13295.65,2509368.09,1515535.76
2024,50004.59,2626088.95,3991469.66,13379.62,2510589.0,1530499.31
2025,51193.15,2671575.59,4096069.15,13472.28,2511809.92,1546662.79
2026,52694.19,2730058.42,4225659.76,13580.22,2513379.68,1565431.86
2027,54192.53,2782043.15,4365617.82,13714.92,2514775.01,1588863.26
2028,55629.48,2827529.79,4507982.27,13860.89,2515995.93,1614584.08
2029,56551.75,2886012.62,4543310.23,13812.93,2517565.68,1604892.15
2030,57149.34,2918503.08,4579334.47,13808.13,2518437.77,1604258.86
2031,58612.7,2983484.0,4685589.57,13863.53,2520181.94,1612510.17
2032,60604.09,3041966.83,4889496.73,14070.65,2521751.69,1649238.13
2033,62978.12,3106947.74,5137062.77,14329.54,2523495.86,1694468.37
2034,65404.27,3171928.66,5394645.14,14590.36,2525240.03,1740951.99
2035,67285.49,3217415.31,5598424.95,14807.93,2526460.94,1778777.0
2036,69428.39,3288894.32,5796214.3,14960.77,2528379.53,1805200.02
2037,70626.65,3327882.87,5908108.19,15048.01,2529426.03,1820280.11
2038,72656.03,3399361.88,6087350.57,15167.86,2531344.62,1840785.86
2039,74688.68,3451346.61,6303365.9,15368.42,2532739.95,1876483.8
2040,77490.1,3522825.62,6596789.61,15636.6,2534658.54,1923386.71
