year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,20417.53,865973.94,844639.84,116641.69,374049.92,636023.13
2018,24518.4,923378.6,914033.15,127901.79,393573.58,682342.55
2019,29628.91,1000325.27,1010541.55,142090.9,419743.6,746373.1
2020,33896.88,1034523.79,1072673.06,152022.77,431374.71,786231.52
2021,38114.08,1058951.3,1127582.14,161216.34,439682.66,820919.43
2022,42351.52,1077271.94,1177977.22,170042.19,445913.61,852375.77
2023,46603.71,1090707.07,1232998.46,178577.71,450482.98,886142.51
2024,50877.19,1100478.08,1276676.95,186917.86,453806.16,912853.06
2025,55422.32,1112691.83,1332019.39,195864.4,457960.13,946656.73
2026,60229.28,1127348.34,1382154.08,205390.49,462944.89,977540.62
2027,65065.33,1139562.1,1439150.59,214806.98,467098.86,1012267.6
2028,69977.22,1150554.48,1486734.0,224269.53,470837.44,1041300.27
2029,75247.58,1163989.61,1546692.62,234479.01,475406.8,1077823.08
2030,80352.78,1172539.24,1601667.16,244115.2,478314.58,1110994.29
2031,86033.61,1187195.75,1664794.64,255067.29,483299.35,1149428.34
2032,91868.53,1201852.26,1728914.57,266262.13,488284.11,1188416.37
2033,97993.47,1217730.14,1795624.44,278000.62,493684.28,1228992.49
2034,104327.8,1233608.03,1863409.45,290076.8,499084.44,1270168.76
2035,110351.59,1243379.03,1923868.55,301283.57,502407.61,1306543.84
2036,117139.82,1259256.92,2003174.24,314102.17,507807.78,1354448.53
2037,123582.29,1269027.92,2065229.51,326001.21,511130.95,1391714.6
2038,130827.25,1284905.81,2146759.92,339563.3,516531.12,1440861.13
2039,137904.48,1297119.56,2214135.67,352636.45,520685.09,1481381.85
2040,145717.31,1314218.82,2299901.82,367182.24,526500.65,1533035.16
