year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,2535015.0,961532.0,1573483.0
2004,,2487354.0,1001646.0,1485708.0
2005,,2490341.0,993326.0,1497015.0
2006,,2535931.0,958500.0,1577431.0
2007,,2424656.0,953432.0,1471224.0
2008,,2562973.0,974296.0,1588677.0
2009,,2607340.0,1009489.0,1597851.0
2010,,2694577.0,1026128.0,1668449.0
2011,,2690210.0,1035514.0,1654696.0
2012,,2732896.0,1104476.0,1628420.0
2013,,2779034.0,999687.0,1779347.0
2014,start of forecast,2754314.0,1066826.0,1687488.0
2015,,2770097.0,1082610.0,1687488.0
2016,,2786154.0,1098666.0,1687488.0
2017,,2802497.0,1115009.0,1687488.0
2018,,2819162.0,1131675.0,1687488.0
2019,,2836200.0,1148712.0,1687488.0
2020,,2853517.0,1166029.0,1687488.0
2021,,2871166.0,1183679.0,1687488.0
2022,,2889264.0,1201776.0,1687488.0
2023,,2907832.0,1220344.0,1687488.0
2024,,2926837.0,1239350.0,1687488.0
2025,,2946182.0,1258694.0,1687488.0
2026,,2965838.0,1278350.0,1687488.0
2027,,2985758.0,1298270.0,1687488.0
2028,,3005981.0,1318493.0,1687488.0
2029,,3026817.0,1339329.0,1687488.0
2030,,3048005.0,1360517.0,1687488.0
2031,,3069547.0,1382059.0,1687488.0
2032,,3091310.0,1403822.0,1687488.0
2033,,3113427.0,1425939.0,1687488.0
2034,,3135978.0,1448490.0,1687488.0
2035,,3159019.0,1471532.0,1687488.0
2036,,3182599.0,1495111.0,1687488.0
2037,,3206703.0,1519215.0,1687488.0
2038,,3231255.0,1543767.0,1687488.0
2039,,3256155.0,1568667.0,1687488.0
2040,,3281448.0,1593960.0,1687488.0
