year,population
2003,134.0
2004,133.0
2005,128.0
2006,103.0
2007,108.0
2008,109.0
2009,106.0
2010,105.0
2011,109.0
2012,109.0
2013,109.0
2014,110.0
2015,111.0
2016,112.0
2017,113.0
2018,114.0
2019,116.0
2020,118.0
2021,119.0
2022,121.0
2023,122.0
2024,123.0
2025,124.0
2026,126.0
2027,127.0
2028,128.0
2029,130.0
2030,131.0
2031,132.0
2032,133.0
2033,135.0
2034,136.0
2035,137.0
2036,139.0
2037,140.0
2038,141.0
2039,142.0
2040,144.0
