year,Base case cost,Modeled solar power (pv)
2016,55256.4329193,
2017,65663.4740969,
2018,73842.114932,
2019,84533.0608649,
2020,89807.97762,
2021,93614.6532146,
2022,96368.0253679,
2023,98120.1712837,
2024,99956.3126892,
2025,101714.338289,
2026,104322.398245,
2027,106086.30353,
2028,107598.222345,
2029,109979.494479,
2030,111243.626599,
2031,113896.204165,
2032,116179.201576,
2033,118854.457924,
2034,121399.521263,
2035,122926.559266,
