year,Base case cost,Modeled non-residential energy efficiency
2017,540702.533429,559458.461562
2018,578937.834838,593768.621392
2019,630555.491739,640583.622922
2020,654452.55512,661590.675718
2021,670702.558218,675499.607996
2022,683129.031176,685873.63618
2023,691731.973993,692712.080437
2024,699379.034275,698687.211146
2025,707026.094556,704689.358139
2026,717540.802444,713390.82271
2027,726143.745261,720336.095695
2028,732834.923007,725524.57319
2029,742393.748359,733410.556373
2030,748129.043571,737756.62217
2031,758643.751458,746581.011653
