year,Base case cost,Modeled diesel efficiency
2019,228400.332658,371963.355117
2020,240029.677498,378684.080029
2021,247937.631989,382111.990087
2022,253984.891306,383936.510786
2023,257691.582855,383719.32843
2024,261406.056121,383593.288182
2025,265120.529387,383549.345629
2026,270227.930129,384851.874423
2027,274406.712553,385388.499147
2028,277656.876661,385157.384643
2029,282299.968244,386267.235471
2030,284554.937117,385278.982862
2031,289652.82687,386946.412307
2032,294750.716623,388683.381164
2033,299385.161853,390066.946325
2034,304946.496129,392359.455977
2035,307615.625313,392087.451794
2036,312704.004077,394078.011229
2037,315942.063291,394448.225327
2038,321493.021944,396981.391204
