year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,5665.31,635964.59,506722.91,-1255.09,-71894.34,-34327.79
2018,6382.18,710255.56,549190.75,-1029.91,-58823.32,-28352.5
2019,7295.31,809310.18,599641.04,-725.55,-41395.3,-20014.65
2020,7767.43,858837.49,626335.35,-573.46,-32681.29,-15850.64
2021,8102.3,891855.7,647846.13,-472.25,-26871.95,-13114.02
2022,8360.17,919370.87,661382.55,-387.29,-22030.83,-10751.47
2023,8506.81,935879.98,669504.4,-336.18,-19126.16,-9333.93
2024,8604.4,949637.57,673452.81,-293.32,-16705.6,-8127.49
2025,8756.1,968898.19,680029.5,-233.61,-13316.82,-6458.74
2026,8939.85,990910.33,690768.32,-165.57,-9443.92,-4580.36
2027,9098.18,1007419.43,698822.45,-114.69,-6539.25,-3171.58
2028,9256.87,1023928.53,706876.57,-63.77,-3634.58,-1762.8
2029,9251.63,1043189.15,695191.17,-4.28,-245.8,-116.62
2030,9212.0,1054195.22,685231.19,29.32,1690.65,789.42
2031,9315.79,1076207.36,686189.9,96.2,5563.54,2572.66
2032,,,703769.57,,,4617.28
2033,,,723447.53,,,6482.15
2034,,,744699.26,,,8611.72
2035,,,754467.88,,,9791.17
2036,,,762939.09,,,11827.42
