year,Base case cost,Modeled non-residential energy efficiency
2017,317913.921561,319306.922249
2018,335851.486542,334257.873082
2019,361942.49015,356502.545381
2020,373357.304229,365686.297412
2021,382326.086719,372712.536315
2022,388033.493759,376853.78542
2023,392925.556935,380290.305113
2024,396186.932387,382294.643886
2025,400263.6517,385047.086821
2026,405155.714877,388547.137701
2027,410047.778054,392067.380809
2028,413309.153505,394153.480735
2029,418201.216681,397712.699658
2030,421462.592132,399836.861906
2031,426354.655309,403433.251043
