year,Base case cost,Modeled residential energy efficiency
2017,306023.77451,330688.152403
2018,321837.643062,343832.727506
2019,338903.314948,357581.904057
2020,348790.19729,365394.32871
2021,356558.461987,371317.096873
2022,361501.903157,374710.8783
2023,365739.138446,377491.196547
2024,362098.17757,372552.965576
2025,365566.175351,374680.274205
2026,363123.318706,370852.745079
2027,367209.27809,373576.993596
2028,363202.733778,368366.153977
2029,367213.05521,371059.085934
2030,369886.602831,372571.62086
2031,366964.705821,368374.602526
