year,Base case cost,Modeled non-residential energy efficiency
2017,4309773.70884,4321464.89113
2018,4521848.31842,4532465.15882
2019,4813450.90658,4822590.52688
2020,4952624.86912,4961059.45255
2021,5045407.5108,5053372.06966
2022,5124935.48939,5132497.17005
2023,5171326.81024,5178653.4786
2024,5217718.13108,5224809.78716
2025,5264109.45193,5270966.09571
2026,5323755.43587,5330309.921
2027,5376774.08826,5383059.98792
2028,5423165.40911,5429216.29648
2029,5482811.39305,5488560.12176
2030,5515948.0508,5521528.91359
2031,5582221.36629,5587466.49724
