year,annotation,Electricity price ($/kwh)
2003,,
2004,,
2005,,
2006,,
2007,,
2008,,
2009,,
2010,,
2011,,
2012,,
2013,,
2014,,
2016,start of forecast,0.31
2017,,0.35
2018,,0.38
2019,,0.43
2020,,0.45
2021,,0.47
2022,,0.48
2023,,0.49
2024,,0.5
2025,,0.5
2026,,0.51
2027,,0.52
2028,,0.53
2029,,0.54
2030,,0.54
2031,,0.56
2032,,0.56
2033,,0.58
2034,,0.59
2035,,0.59
2036,,0.61
2037,,0.61
2038,,0.62
2039,,0.63
2040,,0.64
