year,Base case cost,Modeled transmission and interties
2021,1934415.64191,
2022,1976125.15598,
2023,2004805.32424,
2024,2019953.23938,
2025,2046562.52781,
2026,2072570.63968,
2027,2098463.14067,
2028,2117760.04114,
2029,2138743.41528,
2030,2148172.92742,
2031,2175147.83525,
2032,2197595.13212,
2033,2225711.69735,
2034,2247208.09476,
2035,2260999.02722,
2036,2285598.13153,
2037,2290878.65833,
2038,2313153.98402,
2039,2329960.91523,
2040,2352146.64249,
