year,Base case cost,Modeled residential energy efficiency
2017,199100.038018,194653.257165
2018,208592.98171,203095.710312
2019,231397.716768,224421.977195
2020,238368.999395,230654.025735
2021,242771.914739,234590.056392
2022,246441.010859,237870.081939
2023,249009.378143,240166.099822
2024,250843.926203,241806.112596
2025,253412.293487,244102.130479
2026,256347.570382,246726.150917
2027,258915.937666,249022.168801
2028,260750.485726,250662.181574
2029,274478.13964,264078.57903
2030,276389.283224,265795.187328
2031,279447.112959,268541.760605
2032,282504.942694,271288.333882
2033,285945.001146,274378.228819
2034,289385.059597,277468.123755
2035,291678.431899,279528.053713
2036,295118.49035,282617.94865
