year,Base case cost,Modeled solar power
2020,622854.800995,
2021,656674.138857,
2022,682135.172925,
2023,703158.007945,
2024,721622.625796,
2025,741982.236257,
2026,769505.682601,
2027,793742.803226,
2028,815820.128839,
2029,845579.014226,
2030,869832.700627,
2031,897629.922678,
2032,925567.190596,
2033,956720.897758,
2034,985777.54859,
2035,1010338.84234,
2036,1042792.09001,
2037,1067449.93247,
2038,1100472.87529,
2039,1129431.30052,
