year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,32466.28,4839360.89,6406278.29,61799.7,7609064.14,6065972.26
2018,36431.12,5418867.58,7041667.5,61905.07,7617601.73,6079466.55
2019,41846.15,6215689.28,7910738.46,62023.86,7629340.93,6093859.17
2020,44370.2,6595990.54,8314944.61,62054.93,7634943.73,6094982.7
2021,46048.25,6849524.72,8585187.72,62074.75,7638678.93,6096287.86
2022,47379.98,7066839.73,8802179.85,62053.32,7641880.53,6090456.25
2023,48051.06,7193606.82,8913844.11,62004.07,7643748.12,6080200.38
2024,48710.26,7320373.91,9028351.63,61952.82,7645615.72,6071616.95
2025,49307.66,7447140.99,9131241.57,61882.31,7647483.32,6057992.85
2026,50089.4,7610127.25,9264224.7,61800.44,7649884.52,6041424.8
2027,50687.67,7755003.92,9372729.12,61698.91,7652018.92,6022955.52
2028,51161.99,7881771.01,9460689.27,61597.43,7653886.52,6004265.71
2029,51859.45,8044757.27,9585280.41,61500.51,7656287.72,5985983.24
2030,52006.73,8135305.19,9624809.36,61372.1,7657621.72,5963494.95
2031,52654.44,8316401.03,9744917.34,61234.36,7660289.72,5936989.06
2032,,,9839703.07,,,5908575.56
2033,,,9950428.48,,,5880347.76
2034,,,10058367.94,,,5852098.87
2035,,,10104710.13,,,5821537.72
2036,,,10212266.49,,,5788398.27
