year,Base case cost,Modeled non-residential energy efficiency
2017,1875641.87642,1703401.8742
2018,1927488.20882,1751167.06848
2019,1998591.75041,1818285.12363
2020,2034143.5212,1849944.81781
2021,2057844.70173,1869845.14228
2022,2075620.58712,1883909.25419
2023,2088952.50117,1893616.38943
2024,2099321.76765,1900445.83284
2025,2111172.35792,1908839.56466
2026,2127466.91953,1921758.28795
2027,2140798.83358,1931793.48487
2028,2151168.10006,1938943.30105
2029,2165981.33789,1950612.54442
2030,2173387.9568,1954948.85628
2031,2189682.51842,1968245.07113
