year,Base case cost,Modeled residential energy efficiency
2017,1315918.37403,1314071.74393
2018,1400552.08751,1367530.91398
2019,1531103.34523,1457838.10607
2020,1589896.4301,1493551.32585
2021,1626571.31953,1512961.3191
2022,1645344.91477,1517445.20201
2023,1655621.88218,1515695.27563
2024,1660234.43106,1509831.46007
2025,1667139.71047,1505680.46198
2026,1681440.18194,1506923.48695
2027,1690121.19143,1504088.49315
2028,1693317.60863,1497307.46249
2029,1703751.86992,1495754.44165
2030,1708800.41346,1492476.02592
2031,1721044.12226,1492250.15589
2032,1725007.02462,1483852.91675
2033,1712408.31411,1459000.93715
2034,1717000.55424,1450735.16187
2035,1701027.87801,1425551.96112
2036,1695777.0712,1407644.59301
