year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,11782.45,66216.9,243309.72,15465.58,235329.73,172418.71
2018,13142.89,73863.43,260669.52,15596.63,237326.69,173881.82
2019,15055.6,84674.04,281707.75,15759.78,239989.29,173941.95
2020,15934.46,89683.83,289296.93,15834.91,241320.59,173005.7
2021,16579.65,93375.26,297471.55,15882.52,242208.13,173641.99
2022,17029.34,96011.99,299489.3,15913.08,242947.74,172258.24
2023,17334.9,97857.71,299652.35,15921.33,243391.51,170655.41
2024,17587.33,99439.75,295233.69,15919.37,243761.31,167073.93
2025,17886.74,101285.46,295146.63,15928.18,244279.04,165504.31
2026,18280.18,103658.52,296036.11,15943.53,244870.73,163976.06
2027,18585.3,105504.23,295728.36,15954.25,245314.5,162340.6
2028,18843.42,107086.27,294792.57,15965.01,245758.27,160698.15
2029,19152.49,109195.66,286425.73,15944.91,246276.0,155216.08
2030,19331.59,110514.03,280488.91,15919.45,246571.84,151517.47
2031,19705.46,112887.09,276299.2,15923.01,247163.53,147986.68
2032,20108.71,115260.15,280561.21,15956.84,247829.18,148385.23
2033,20519.38,117633.21,280398.74,15992.23,248420.87,146782.4
2034,20973.66,120269.94,285060.74,16030.58,249086.52,147175.71
2035,21233.76,121851.98,287857.95,16041.98,249456.33,147394.21
2036,21616.24,124225.04,282836.97,16060.82,250121.98,143846.52
2037,21847.79,125807.08,280893.37,16051.16,250491.79,142085.78
2038,22265.87,128443.82,275882.5,16063.95,251157.44,138506.04
2039,22606.04,130553.2,274532.91,16078.2,251675.17,136808.82
2040,23092.74,133453.61,279175.6,16114.2,252414.78,137210.87
