year,population
2003,179.0
2004,203.0
2005,185.0
2006,200.0
2007,185.0
2008,183.0
2009,207.0
2010,176.0
2011,181.0
2012,180.0
2013,181.0
2014,182.0
2015,182.0
2016,183.0
2017,183.0
2018,183.0
2019,182.0
2020,181.0
2021,180.0
2022,178.0
2023,176.0
2024,173.0
2025,170.0
2026,168.0
2027,166.0
2028,164.0
2029,159.0
2030,154.0
2031,150.0
2032,149.0
2033,149.0
2034,149.0
2035,147.0
2036,145.0
2037,142.0
2038,139.0
2039,137.0
2040,136.0
