year,Base case cost,Modeled residential energy efficiency
2017,497092.33112,483488.963058
2018,520004.607845,500341.172199
2019,559624.394451,532421.514505
2020,574847.76345,543180.908834
2021,585593.670978,550343.897182
2022,602061.229116,563939.983126
2023,607519.68817,566900.096955
2024,612068.404047,569154.026674
2025,617526.863101,572182.97829
2026,633540.706272,585631.795611
2027,639084.670615,588811.901336
2028,643704.6409,591268.420056
2029,660074.75611,605168.552197
2030,663827.735864,606987.952673
2031,670395.450435,611145.391439
2032,676963.165005,615331.638441
2033,694741.804244,630588.211108
2034,702361.770805,635713.584775
2035,716615.444394,648174.42343
2036,724349.418007,653466.834843
