year,Base case cost,Modeled diesel efficiency
2019,162315.949186,324150.340934
2020,172447.171794,329221.706101
2021,179443.268949,331539.961224
2022,184058.990525,331788.96902
2023,187612.377085,331164.727923
2024,190523.338007,330046.805512
2025,194021.232347,329550.68358
2026,198121.877729,329688.674006
2027,201624.789282,329367.40757
2028,204545.984896,328599.47407
2029,208638.784492,328976.874897
2030,210975.517031,327836.210362
2031,215066.459413,328366.804688
2032,219157.725869,328972.422786
2033,223832.865586,330181.812464
2034,228508.264778,331462.705316
2035,230845.996304,330688.042683
2036,235521.310095,332106.42061
2037,238137.330491,331719.086473
2038,242806.696341,333263.247225
