year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,22026.97,536492.68,472866.43,9574.57,917296.03,889994.94
2018,24839.99,600759.58,520633.87,9643.67,917296.03,901384.27
2019,28604.93,689126.56,577663.37,9682.07,917296.03,907892.46
2020,30477.01,731301.72,612005.63,9721.6,917296.03,916027.7
2021,31797.85,759418.48,639034.77,9768.33,917296.03,924162.93
2022,32894.49,783518.57,659759.26,9794.92,917296.03,929044.08
2023,33548.23,797576.96,672550.91,9813.88,917296.03,932298.17
2024,34149.48,811635.34,680846.63,9816.79,917296.03,932298.17
2025,34763.43,825693.72,691474.53,9823.26,917296.03,933925.22
2026,35566.59,843768.79,704544.83,9835.16,917296.03,935552.27
2027,36345.24,859835.51,721290.93,9863.23,917296.03,940433.41
2028,37060.93,873893.9,739440.79,9896.31,917296.03,946941.6
2029,37484.37,891968.96,725786.18,9804.74,917296.03,930671.12
2030,37660.32,902010.67,714299.5,9739.81,917296.03,919281.79
2031,38367.34,922094.07,715730.88,9705.87,917296.03,912773.6
2032,,,741328.41,,,922535.89
2033,,,773746.0,,,935552.27
2034,,,806805.28,,,948568.64
2035,,,826058.06,,,955076.83
2036,,,839711.82,,,955076.83
