year,Base case diesel consumed,Modeled non-residential ashp
2017,6281.05104909,-7373.40773963
2018,6281.05104909,-7373.40773963
2019,6281.05104909,-7373.40773963
2020,6281.05104909,-7373.40773963
2021,6281.05104909,-7373.40773963
2022,6281.05104909,-7373.40773963
2023,6281.05104909,-7373.40773963
2024,6281.05104909,-7373.40773963
2025,6281.05104909,-7373.40773963
2026,6281.05104909,-7373.40773963
2027,6281.05104909,-7373.40773963
2028,6281.05104909,-7373.40773963
2029,6281.05104909,-7373.40773963
2030,6281.05104909,-7373.40773963
2031,6281.05104909,-7373.40773963
