year,Base case cost,Modeled wind power
2019,251657.680976,
2020,270071.657632,
2021,282347.64207,
2022,291116.202383,
2023,298131.050633,
2024,303392.186821,
2025,309530.17904,
2026,317421.883321,
2027,324436.731571,
2028,329697.867759,
2029,336712.716009,
2030,341096.996166,
2031,349865.556478,
2032,357757.26076,
2033,365648.965041,
2034,374417.525354,
2035,380555.517573,
2036,389324.077886,
2037,394585.214073,
2038,403353.774386,
