year,Base case cost,Modeled water and wastewater efficiency
2017,374761.051147,
2018,407871.870654,
2019,453448.852173,
2020,476898.174752,
2021,493076.346376,
2022,504608.115081,
2023,513631.921597,
2024,520587.663933,
2025,528277.941406,
2026,538181.518235,
2027,547308.415284,
2028,554186.196535,
2029,561252.749179,
2030,565443.767054,
2031,575362.396529,
