year,annotation,Electricity price ($/kwh)
2002,,0.3
2003,,0.3
2004,,0.3
2005,,0.37
2006,,0.4
2010,,0.75
2011,,0.75
2012,,0.75
2013,,0.75
2014,,0.81
2015,,0.72
2016,start of forecast,0.89
2017,,0.98
2018,,1.04
2019,,1.12
2020,,1.16
2021,,1.19
2022,,1.21
2023,,1.22
2024,,1.23
2025,,1.24
2026,,1.26
2027,,1.27
2028,,1.28
2029,,1.3
2030,,1.31
2031,,1.33
2032,,1.34
2033,,1.36
2034,,1.38
2035,,1.39
2036,,1.4
2037,,1.41
2038,,1.43
2039,,1.44
2040,,1.46
