year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,32675.25,93871.74,20450.16,38370.82,39897.26,33360.9
2018,35187.82,101091.01,21546.93,40695.9,42315.62,35383.05
2019,38817.16,111518.85,23131.15,44054.56,45808.79,38303.94
2020,40491.94,116331.7,23862.33,45604.09,47421.02,39652.04
2021,41701.24,119807.65,24390.4,46722.66,48585.41,40625.67
2022,42631.26,122481.45,24796.62,47582.69,49481.1,41374.61
2023,43281.97,124353.12,18457.54,48184.07,50108.08,35913.32
2024,43746.49,125690.02,18607.01,48613.08,50555.92,36234.3
2025,44397.04,127561.68,18816.27,49214.16,51182.9,36683.66
2026,45140.58,129700.73,19055.42,49901.23,51899.45,37197.23
2027,45790.93,131572.39,19264.67,50501.92,52526.43,37646.59
2028,46255.13,132909.29,19414.14,50930.3,52974.27,37967.57
2029,46998.67,135048.34,19653.29,51617.4,53690.82,38481.13
2030,47462.92,136385.24,19802.76,52045.9,54138.66,38802.11
2031,48206.16,138524.29,20041.91,52732.41,54855.21,39315.67
2032,49042.14,140930.71,20310.96,53504.42,55661.33,39893.43
2033,49784.96,143069.75,20550.11,54190.11,56377.88,40406.99
2034,50620.79,145476.18,13348.28,54961.84,57184.0,34153.96
2035,51177.58,147080.46,13463.28,55475.47,57721.41,34474.94
2036,52013.46,149486.89,13635.77,56247.33,58527.52,34956.4
2037,52570.37,151091.17,13750.77,56761.21,59064.93,35277.38
2038,53406.33,153497.59,13923.27,57533.26,59871.05,35758.84
2039,54056.16,155369.26,14057.44,58133.03,60498.03,36133.31
2040,55078.0,158310.44,14268.27,59076.87,61483.29,36721.77
