year,Base case cost,Modeled residential energy efficiency
2017,53811.0577177,53299.292958
2018,56929.9790415,56209.1181219
2019,61435.0876202,60438.0455069
2020,63514.3685027,62362.0741598
2021,65016.0713623,63738.2511053
2022,66171.2274082,64786.1819861
2023,54370.8626596,52896.8645603
2024,54841.3082053,53290.9040043
2025,55499.9319693,53862.848037
2026,56252.6448425,54524.2795421
2027,56911.2686065,55098.3912244
2028,57381.7141523,55496.767188
2029,58134.4270255,56161.3368982
2030,58604.8725712,56561.7316431
2031,59357.5854444,57228.2728196
2032,60204.3874267,57984.156007
2033,60957.1002999,58652.5773202
2034,47502.2351621,45108.6294586
2035,47938.2108444,45473.5032456
2036,48592.1743678,46040.1350588
