year,Base case cost,Modeled non-residential energy efficiency
2017,133769.004534,146562.91326
2018,143406.629221,155028.785511
2019,157327.642659,167511.318748
2020,163752.725784,172999.393827
2021,168393.063596,176831.29929
2022,171962.554221,179674.073161
2023,174461.197658,181527.437656
2024,176245.942971,182724.782739
2025,178744.586408,184600.488452
2026,181600.178908,186820.634849
2027,184098.822346,188717.646806
2028,185883.567658,189957.616368
2029,188739.160158,192208.608782
2030,190523.90547,193468.421331
2031,193379.49797,195738.791664
