year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,40898.23,1313969.19,46752.26,370.99,27343.82,1608.98
2018,43673.02,1403555.41,49589.32,949.88,69950.73,4116.07
2019,47531.78,1527980.73,53529.67,1754.73,129127.01,7598.15
2020,49374.31,1587704.88,55421.03,2142.53,157531.62,9269.54
2021,50596.27,1627520.98,56681.95,2402.17,176468.03,10383.81
2022,51511.26,1657383.06,57627.63,2597.32,190670.33,11219.51
2023,52195.76,1679779.62,58336.89,2744.06,201322.06,11846.28
2024,52722.19,1697199.16,58888.54,2859.16,209606.74,12333.77
2025,53329.49,1717107.21,59519.0,2989.99,219074.95,12890.9
2026,54088.94,1741992.28,66676.23,3153.63,230910.2,14436.53
2027,54775.79,1764388.83,67460.4,3300.5,241561.93,15102.47
2028,55300.9,1781808.38,68070.31,3416.3,249846.61,15620.43
2029,55982.16,1804204.93,68854.48,3564.32,260498.34,16286.38
2030,56431.13,1819135.97,69377.26,3663.98,267599.49,16730.34
2031,57180.41,1844021.03,70248.56,3830.1,279434.75,17470.29
2032,,,71206.99,,,18284.22
2033,,,72078.29,,,19024.16
2034,,,73036.72,,,19838.1
2035,,,73646.63,,,20356.06
2036,,,74605.06,,,21169.99
