year,annotation,diesel generation efficiency
2002,,9.64
2003,,10.79
2004,,8.87
2005,,9.48
2006,,7.33
2007,,10.4
2008,,10.83
2009,,10.79
2010,,12.05
2011,,9.62
2012,,8.83
2013,,9.01
2016,start of forecast,9.15
2017,,9.15
2018,,9.15
2019,,9.15
2020,,9.15
2021,,9.15
2022,,9.15
2023,,9.15
2024,,9.15
2025,,9.15
2026,,9.15
2027,,9.15
2028,,9.15
2029,,9.15
2030,,9.15
2031,,9.15
2032,,9.15
2033,,9.15
2034,,9.15
2035,,9.15
2036,,9.15
2037,,9.15
2038,,9.15
2039,,9.15
2040,,9.15
