year,population
2003,115.0
2004,104.0
2005,93.0
2006,95.0
2007,87.0
2008,93.0
2009,96.0
2010,79.0
2011,77.0
2012,77.0
2013,77.0
2014,77.0
2015,77.0
2016,77.0
2017,76.0
2018,76.0
2019,76.0
2020,75.0
2021,75.0
2022,74.0
2023,74.0
2024,73.0
2025,73.0
2026,72.0
2027,71.0
2028,70.0
2029,69.0
2030,68.0
2031,67.0
2032,66.0
2033,65.0
2034,64.0
2035,63.0
2036,61.0
2037,60.0
2038,59.0
2039,58.0
2040,57.0
