year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,28985.45,285729.44,132043.07,36386.78,1348011.16,106803.62
2018,31166.69,307280.18,141860.33,37870.96,1403227.14,111178.41
2019,34163.85,336884.25,155346.21,39911.32,1479076.9,117188.03
2020,35555.44,350671.57,155046.64,40856.64,1514401.92,116457.82
2021,36521.03,360271.15,159241.61,41511.03,1538997.38,118349.22
2022,37231.58,367358.09,162338.57,41991.55,1557155.1,119745.55
2023,37723.45,372286.73,164492.37,42323.15,1569782.97,120716.64
2024,38123.63,376313.4,159196.17,42592.19,1580099.86,117827.89
2025,38607.32,381177.61,161231.6,42917.59,1592562.66,118757.24
2026,39186.76,387008.23,163671.41,43307.38,1607501.51,119871.22
2027,39679.25,392001.3,165760.76,43637.04,1620294.45,120825.19
2028,40072.18,396027.97,160024.25,43898.15,1630611.34,117794.69
2029,40615.15,401536.46,162227.11,44261.75,1644724.84,118814.25
2030,40941.14,404918.86,155993.38,44476.69,1653391.03,115587.38
2031,41525.9,410878.33,158266.07,44867.39,1668660.02,116654.82
2032,42124.5,416998.87,152789.77,45266.68,1684341.69,113826.08
2033,42705.39,422958.34,154951.93,45653.5,1699610.68,114857.94
2034,43321.07,429272.15,149204.62,46063.86,1715787.56,111952.84
2035,43702.1,433266.61,150579.77,46314.23,1726021.91,112620.62
2036,44339.43,439805.92,144597.63,46739.34,1742776.54,109652.63
2037,44710.08,443703.74,145867.22,46982.74,1752763.28,110280.98
2038,45333.3,450114.2,139530.65,47398.22,1769187.77,107191.62
2039,45803.29,455010.63,141034.69,47709.19,1781733.1,107951.72
2040,46486.76,462033.14,134546.19,48165.66,1799725.75,104847.94
