year,Base case cost,Modeled solar power
2020,72893.3333333,
2021,76230.0,
2022,78796.6666667,
2023,80593.3333333,
2024,82133.3333333,
2025,83930.0,
2026,85704.1666667,
2027,87495.0,
2028,89030.0,
2029,90820.8333333,
2030,92100.0,
2031,94095.0,
2032,96135.0,
2033,98430.0,
2034,100725.0,
2035,102255.0,
2036,104805.0,
2037,105733.333333,
2038,108275.0,
2039,110054.166667,
