year,Base case cost,Modeled diesel efficiency
2019,368422.704103,592348.009736
2020,394226.380872,615805.897708
2021,413008.981449,632880.989142
2022,426165.088607,644841.086558
2023,436512.198673,654247.550254
2024,445238.079706,662180.169375
2025,454199.106234,670326.557128
2026,466018.708724,681071.650301
2027,476438.770555,690544.433783
2028,485455.042109,698741.044287
2029,496844.016704,709094.657555
2030,502788.523158,714498.754332
2031,515863.887586,726385.449266
2032,528312.433449,737702.309141
2033,542237.013084,750361.017901
2034,556212.588128,763066.086123
2035,565650.988343,771646.449954
2036,579713.680544,784430.715591
2037,587773.079916,791757.442294
2038,603067.452889,805661.417723
