year,population
2003,71.0
2004,69.0
2005,66.0
2006,63.0
2007,60.0
2008,57.0
2009,55.0
2010,52.0
2011,53.0
2012,54.0
2013,51.0
2014,49.0
2015,47.0
2016,44.0
2017,41.0
2018,39.0
2019,40.0
2020,40.0
2021,40.0
2022,41.0
2023,42.0
2024,44.0
2025,46.0
2026,48.0
2027,50.0
2028,51.0
2029,61.0
2030,71.0
2031,79.0
2032,78.0
2033,74.0
2034,70.0
2035,70.0
2036,74.0
2037,82.0
2038,89.0
2039,92.0
2040,90.0
