year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,31347.3,158491.45,274170.33,53672.18,166310.24,199448.95
2018,33759.12,170627.64,286854.55,56356.16,174520.56,209295.24
2019,37135.16,187618.31,313207.22,60109.76,186015.0,226993.73
2020,38727.37,195593.52,321777.75,61892.45,191410.35,233577.66
2021,39840.93,201141.49,336733.42,63148.91,195163.64,242263.96
2022,40679.82,205302.47,341327.7,64101.29,197978.6,245758.28
2023,41312.32,208423.2,353981.71,64824.62,200089.82,252588.84
2024,41739.57,210503.69,356340.2,65322.31,201497.31,254365.61
2025,42374.69,213624.43,369239.62,66052.33,203608.53,261314.62
2026,43011.96,216745.16,382323.1,66787.94,205719.75,268352.46
2027,43650.69,219865.9,386044.9,67527.16,207830.98,271106.46
2028,44152.62,222293.14,398556.95,68116.03,209473.04,277655.69
2029,44792.35,225413.87,412080.12,68857.21,211584.26,284905.77
2030,45225.97,227494.36,414684.03,69370.67,212991.75,286800.99
2031,45934.7,230961.84,428896.82,70187.66,215337.55,294490.32
2032,,,433338.92,,,297698.38
2033,,,447858.47,,,305535.78
2034,,,463047.2,,,313802.56
2035,,,466299.82,,,316117.3
2036,,,481785.09,,,324527.21
