year,Base case cost,Modeled transmission and interties
2021,423711.210647,
2022,436393.756649,
2023,446848.754683,
2024,453603.785671,
2025,464152.557881,
2026,474760.555886,
2027,485427.779687,
2028,494120.81031,
2029,504899.905058,
2030,512668.35521,
2031,523741.933773,
2032,535705.544426,
2033,547734.961519,
2034,560864.991308,
2035,569915.021864,
2036,583176.664532,
2037,591287.308168,
2038,603728.015506,
2039,615073.045631,
2040,628583.107606,
