year,Base case cost,Modeled transmission and interties
2021,1719511.68973,
2022,1768002.98306,
2023,1798470.81001,
2024,1828952.0065,
2025,1859446.57252,
2026,1901992.43488,
2027,1938536.71422,
2028,1963053.76239,
2029,1999627.45471,
2030,2024617.78432,
2031,2067255.89645,
2032,2109912.72592,
2033,2152588.27274,
2034,2194795.88593,
2035,2225437.5168,
2036,2268157.18308,
2037,2293302.59926,
2038,2342101.39183,
2039,2372808.53342,
2040,2421646.09763,
