year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,38326.96,2309902.9,3150546.04,50611.79,1029800.58,1074106.01
2018,41244.01,2486120.6,3315401.07,53614.49,1092221.38,1134788.23
2019,45474.81,2740657.27,3557864.14,57990.91,1182384.76,1223676.19
2020,47407.04,2858135.74,3659952.85,59968.87,1223998.63,1261785.4
2021,48787.98,2942981.3,3719668.55,61367.88,1254053.09,1285148.24
2022,49841.84,3008247.12,3767490.08,62427.23,1277171.91,1303667.02
2023,50564.95,3053933.19,3786475.3,63139.12,1293355.08,1312327.66
2024,51073.42,3086566.09,3800921.66,63631.37,1304914.49,1318770.98
2025,51799.0,3132252.16,3827851.18,64349.03,1321097.66,1329774.79
2026,52634.37,3184464.82,3851587.97,65182.15,1339592.71,1340252.14
2027,53358.4,3230150.89,3877539.21,65897.34,1355775.88,1350951.6
2028,53864.11,3262783.79,3890495.57,66385.12,1367335.29,1356931.38
2029,54727.58,3314996.45,3940789.41,67276.13,1385830.34,1375285.71
2030,55259.25,3347629.35,3962713.51,67816.86,1397389.75,1383927.04
2031,56106.49,3399842.01,4003256.99,68675.22,1415884.8,1399376.34
2032,57041.15,3458581.24,4030270.41,69603.88,1436691.73,1411211.53
2033,57856.23,3510793.89,4050304.78,70398.13,1455186.79,1420537.05
2034,58780.78,3569533.12,4085759.17,71307.39,1475993.72,1434869.92
2035,59388.86,3608692.61,4092241.8,71897.24,1489865.01,1439302.51
2036,60332.54,3667431.85,4136814.43,72845.48,1510671.94,1456343.76
2037,60969.1,3706591.34,4162933.24,73492.6,1524543.23,1466628.56
2038,61921.05,3765330.57,4207009.2,74457.65,1545350.17,1483515.3
2039,62649.47,3811016.64,4238752.51,75184.58,1561533.34,1495888.37
2040,63797.69,3882809.04,4283604.71,76334.3,1586964.03,1513821.87
