year,population
2003,1361.0
2004,1311.0
2005,1285.0
2006,1160.0
2007,1242.0
2008,1186.0
2009,1218.0
2010,1258.0
2011,1253.0
2012,1250.0
2013,1242.0
2014,1237.0
2015,1231.0
2016,1225.0
2017,1219.0
2018,1213.0
2019,1209.0
2020,1203.0
2021,1197.0
2022,1192.0
2023,1185.0
2024,1180.0
2025,1174.0
2026,1169.0
2027,1164.0
2028,1158.0
2029,1158.0
2030,1156.0
2031,1154.0
2032,1148.0
2033,1141.0
2034,1134.0
2035,1129.0
2036,1125.0
2037,1123.0
2038,1121.0
2039,1117.0
2040,1113.0
