year,Base case cost,Modeled residential energy efficiency
2017,4224652.04455,3982063.54132
2018,4450189.30618,4154359.19489
2019,4781540.3312,4414168.8429
2020,4921738.25022,4515582.4877
2021,5004816.78491,4567869.8021
2022,5071157.09478,4608311.20324
2023,5098802.95712,4614944.60416
2024,5119692.63989,4618155.17733
2025,5157625.96771,4635547.67998
2026,5191840.11136,4647901.19015
2027,5228490.81111,4664460.85205
2028,5247426.95267,4666617.71183
2029,5316075.1186,4714056.42183
2030,5346640.55192,4728261.47049
2031,5402633.32364,4763453.86553
2032,5441481.94013,4780152.11379
2033,5470841.82987,4789101.75522
2034,5520629.09224,4817119.63412
2035,5531544.31243,4811091.39884
2036,5593158.19396,4851299.2322
