year,Base case cost,Modeled wind power
2019,761661.679239,
2020,815743.13999,
2021,853524.152383,
2022,880155.878459,
2023,901354.772459,
2024,916755.134331,
2025,934980.22918,
2026,961190.322683,
2027,979207.181404,
2028,997047.400314,
2029,1017714.37813,
2030,1030515.71111,
2031,1056125.89684,
2032,1078804.01575,
2033,1104344.81198,
2034,1129565.14488,
2035,1144315.65302,
2036,1169460.29078,
2037,1186756.75758,
2038,1211825.46814,
